issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
NAROT,2021-12-01,0.00001078,10,3756383100.14000034,0.00001078,10.00000000,3756383100.14000034,pass
NAROT,2022-01-01,0.00092824,10,3548712707.80999994,0.00092824,10.00000000,3548712707.80999994,pass
NAROT,2022-02-01,0.00067446,10,3313637081.10000038,0.00067446,10.00000000,3313637081.10000038,pass
NAROT,2022-03-01,0.00191714,10,4222646577.31499958,0.00227483,9.00000000,3097700885.05000019,pass
NAROT,2022-04-01,-0.00077844,10,4008992654.89000034,-0.00162476,9.00000000,2920502509.02999973,pass
NAROT,2022-05-01,-0.00058972,10,3773799889.00000000,-0.00125443,9.00000000,2722051786.09500027,pass
NAROT,2022-06-01,-0.00016276,9,3557692672.63000011,-0.00043213,8.00000000,2540882361.68499994,pass
NAROT,2022-07-01,0.00030944,9,3376688701.65000010,0.00040437,8.00000000,2394024234.25000000,pass
NAROT,2022-08-01,0.00156188,9,3207320455.74000025,0.00156188,9.00000000,3207320455.74000025,pass
NAROT,2022-09-01,0.00052932,9,3040844536.80499983,0.00052932,9.00000000,3040844536.80499983,pass
NAROT,2022-10-01,0.00110668,10,4333191523.80500031,0.00114805,9.00000000,2878556550.57999992,pass
NAROT,2022-11-01,0.00045615,10,4137354132.88500023,0.00018802,9.00000000,2727882461.80000019,pass
NAROT,2022-12-01,0.00151745,10,3931091953.18499994,0.00127295,9.00000000,2565060518.71500015,pass
NAROT,2023-01-01,0.00269826,9,3735152828.80500031,0.00214396,8.00000000,2411780820.80000019,pass
NAROT,2023-02-01,0.00037705,9,3565806773.87500000,0.00077845,8.00000000,2284432719.88000011,pass
NAROT,2023-03-01,0.00083334,9,3402631042.86500025,0.00083334,9.00000000,3402631042.86500025,pass
NAROT,2023-04-01,0.00071189,9,3218653527.81500006,0.00071189,9.00000000,3218653527.81500006,pass
NAROT,2023-05-01,0.00043272,9,4452634408.42000008,0.00010335,8.00000000,3016327433.61999989,pass
NAROT,2023-06-01,-0.00019394,8,4234818302.42999983,-0.00072279,7.00000000,2848720520.39499998,pass
NAROT,2023-07-01,0.00123703,8,4045342648.33500004,0.00126928,7.00000000,2709674950.78999996,pass
NAROT,2023-08-01,0.00118737,8,3837908213.68499994,0.00090818,7.00000000,2549969424.63999987,pass
NAROT,2023-09-01,0.00174052,7,3642530316.21500015,0.00219465,6.00000000,2401040609.21000004,pass
NAROT,2023-10-01,0.00241042,7,3486582211.86500025,0.00241042,7.00000000,3486582211.86500025,pass
NAROT,2023-11-01,0.00254918,8,4758809032.97500038,0.00325008,7.00000000,3335835331.82500029,pass
NAROT,2023-12-01,0.00162089,8,4561907579.88000011,0.00185974,7.00000000,3190651785.18499994,pass
NAROT,2024-01-01,0.00390285,8,4373968263.65999985,0.00469262,7.00000000,3052537922.83500004,pass
NAROT,2024-02-01,0.00369240,8,4150330281.29500008,0.00375239,7.00000000,2880203904.73000002,pass
NAROT,2024-03-01,0.00192510,7,3932977603.92000008,0.00133074,6.00000000,2714097813.58500004,pass
NAROT,2024-04-01,0.00179731,7,3755893080.71000004,0.00179731,7.00000000,3755893080.71000004,pass
NAROT,2024-05-01,0.00066076,7,3544874097.50000000,0.00066076,7.00000000,3544874097.50000000,pass
NAROT,2024-06-01,0.00137247,7,4740565971.77000046,0.00126910,6.00000000,3341778814.37500000,pass
NAROT,2024-07-01,0.00048839,7,4536313464.74499989,0.00049125,6.00000000,3185614340.65999985,pass
NAROT,2024-08-01,0.00435117,7,4334950170.22500038,0.00440971,6.00000000,3032040078.46500015,pass
NAROT,2024-09-01,0.00476323,7,4109702322.51000023,0.00461877,6.00000000,2856018189.81999969,pass
NAROT,2024-10-01,0.00242470,6,3897448733.84499979,0.00241477,5.00000000,2691206987.16499996,pass
NAROT,2024-11-01,0.00235427,7,5087973267.54500008,0.00293338,6.00000000,3714686303.48999977,pass
NAROT,2024-12-01,0.00396679,7,4865745177.70499992,0.00438651,6.00000000,3540650238.89499998,pass
NAROT,2025-01-01,0.00335532,7,4645509810.72999954,0.00296623,6.00000000,3369213748.27999973,pass
NAROT,2025-02-01,0.00422154,7,4420776341.23500061,0.00415226,6.00000000,3195220725.61000013,pass
NAROT,2025-03-01,0.00505402,7,4209539746.96000004,0.00394786,6.00000000,3032219464.35500002,pass
NAROT,2025-04-01,0.00199825,7,4000946733.00000000,0.00199825,7.00000000,4000946733.00000000,pass
NAROT,2025-05-01,0.00102903,7,3790216524.09500027,0.00102903,7.00000000,3790216524.09500027,pass
NAROT,2025-06-01,0.00099030,8,5232504045.06500053,0.00092944,7.00000000,3590684468.73000002,pass
NAROT,2025-07-01,0.00269564,8,4989839295.46000004,0.00313422,7.00000000,3401968411.32999992,pass
NAROT,2025-08-01,-0.00296966,8,4744382466.32499981,-0.00485026,7.00000000,3212215186.46999979,pass
