issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
DRIVE,2019-08-01,0.09755098,11,10123815978.36499977,0.12716989,9.00000000,7424855545.13000011,pass
DRIVE,2019-09-01,0.10792987,11,9700875789.47500038,0.12592440,10.00000000,8214089107.28999996,pass
DRIVE,2019-10-01,0.10719169,12,10750097239.46999931,0.14147659,10.00000000,7836358152.30999947,pass
DRIVE,2019-11-01,0.10355952,12,10314836821.71500015,0.13204894,10.00000000,7476208415.58500004,pass
DRIVE,2019-12-01,0.11406394,12,9894454740.98500061,0.13117958,11.00000000,8481273948.67000008,pass
DRIVE,2020-01-01,0.12255502,12,9498055755.07999992,0.13604421,11.00000000,8119186348.09000015,pass
DRIVE,2020-02-01,0.11130282,13,10387035013.69000053,0.13708528,11.00000000,7764006755.65999985,pass
DRIVE,2020-03-01,0.10981228,13,9963418460.71999931,0.12549932,12.00000000,8691541207.59499931,pass
DRIVE,2020-04-01,0.11467650,13,9552141088.55999947,0.13101285,12.00000000,8302910480.26999950,pass
DRIVE,2020-05-01,0.11888716,13,9179634905.60499954,0.13363469,12.00000000,7957815100.61499977,pass
DRIVE,2020-06-01,0.06963861,13,8854071318.81500053,0.07414990,12.00000000,7665152283.57999992,pass
DRIVE,2020-07-01,0.05193109,14,9815917595.24000168,0.05958092,13.00000000,8554173858.90000057,pass
DRIVE,2020-08-01,0.03317113,14,9505653585.66500092,0.03795887,13.00000000,8265567771.79500008,pass
DRIVE,2020-09-01,0.01967042,14,9197645528.59000015,0.02192386,13.00000000,7982210046.60000038,pass
DRIVE,2020-10-01,0.03425814,14,8880529146.45999908,0.03724769,13.00000000,7694155938.84000015,pass
DRIVE,2020-11-01,0.03400861,14,8539201524.54000092,0.03608706,13.00000000,7388553445.15999985,pass
DRIVE,2020-12-01,0.06462886,14,8204705182.27000046,0.06462886,14.00000000,8204705182.27000046,pass
DRIVE,2021-01-01,0.07990227,14,7881827724.89500046,0.07990227,14.00000000,7881827724.89500046,pass
DRIVE,2021-02-01,0.07927443,14,7558683509.23999977,0.07927443,14.00000000,7558683509.23999977,pass
DRIVE,2021-03-01,0.07533340,14,7258396307.31999969,0.07533340,14.00000000,7258396307.31999969,pass
DRIVE,2021-04-01,0.02598963,13,6512080568.44499969,0.02598963,13.00000000,6512080568.44499969,pass
DRIVE,2021-05-01,0.00994786,10,6715368486.01000023,0.01388080,9.00000000,4801567634.64000034,pass
DRIVE,2021-06-01,0.00689462,5,4678918332.87999916,0.00986975,4.00000000,2811455045.50499964,pass
DRIVE,2021-07-01,0.01193960,10,6341003565.14500046,0.01372992,9.00000000,4529181306.63000011,pass
DRIVE,2021-08-01,0.02928709,15,7403185174.48999977,0.02921674,14.00000000,5655882768.22000027,pass
DRIVE,2021-09-01,0.02652983,16,9177254507.21500015,0.03216145,14.00000000,5370222311.62500000,pass
DRIVE,2021-10-01,0.04250002,16,8793802151.60000038,0.05502326,15.00000000,6707899379.00500011,pass
DRIVE,2021-11-01,0.04312028,15,8284712938.23500061,0.05497293,14.00000000,6248684518.11000061,pass
DRIVE,2021-12-01,0.04755982,16,9418537788.53499985,0.06160020,14.00000000,5933658371.23999977,pass
DRIVE,2022-01-01,0.04997508,15,8888902767.12500000,0.05975673,13.00000000,5515627692.63999939,pass
DRIVE,2022-02-01,0.06405581,14,8335607362.22000027,0.07556601,13.00000000,6895812157.02999973,pass
DRIVE,2022-03-01,0.07754258,14,7954046811.61499977,0.08024371,13.00000000,6556669418.47999954,pass
DRIVE,2022-04-01,0.04652420,8,6076861408.93500042,0.04488775,7.00000000,4737464384.72500038,pass
DRIVE,2022-05-01,0.04074138,12,6800563925.11999989,0.04074138,12.00000000,6800563925.11999989,pass
DRIVE,2022-06-01,0.05201181,13,6674088498.80500031,0.05201181,13.00000000,6674088498.80500031,pass
DRIVE,2022-07-01,0.06842094,13,6339465174.71000004,0.06842094,13.00000000,6339465174.71000004,pass
DRIVE,2022-08-01,0.08164858,13,6016939153.30500031,0.08164858,13.00000000,6016939153.30500031,pass
DRIVE,2022-09-01,0.09316968,13,5708592489.48000050,0.09316968,13.00000000,5708592489.48000050,pass
DRIVE,2022-10-01,0.08904150,12,5264046854.17500019,0.08904150,12.00000000,5264046854.17500019,pass
DRIVE,2022-11-01,0.09630598,10,4687175221.76500034,0.09630598,10.00000000,4687175221.76500034,pass
DRIVE,2022-12-01,0.09060041,10,4466942194.53499985,0.09060041,10.00000000,4466942194.53499985,pass
DRIVE,2023-01-01,0.09550190,10,4263778970.68499994,0.09550190,10.00000000,4263778970.68499994,pass
DRIVE,2023-02-01,0.10542761,10,4071384079.92000008,0.10542761,10.00000000,4071384079.92000008,pass
DRIVE,2023-03-01,0.07747038,9,3762176408.26500034,0.07747038,9.00000000,3762176408.26500034,pass
DRIVE,2023-04-01,0.02825833,2,1687027034.90499997,0.02825833,2.00000000,1687027034.90499997,pass
DRIVE,2023-05-01,0.03135946,7,3164448049.57499981,0.03135946,7.00000000,3164448049.57499981,pass
DRIVE,2023-06-01,0.03580294,3,1679850480.23000002,0.03580294,3.00000000,1679850480.23000002,pass
DRIVE,2023-07-01,0.03530633,7,2893054053.46000004,0.03530633,7.00000000,2893054053.46000004,pass
DRIVE,2023-08-01,0.07321503,7,2765048302.42000008,0.07321503,7.00000000,2765048302.42000008,pass
DRIVE,2023-09-01,0.07565606,7,2638317929.86500025,0.07565606,7.00000000,2638317929.86500025,pass
DRIVE,2023-10-01,0.07716189,7,2517654663.86000013,0.07716189,7.00000000,2517654663.86000013,pass
DRIVE,2023-11-01,0.07700519,6,2262178180.56500006,0.07700519,6.00000000,2262178180.56500006,pass
DRIVE,2023-12-01,0.06559864,6,2164658481.24499989,0.06559864,6.00000000,2164658481.24499989,pass
DRIVE,2024-01-01,0.06965596,5,1931049510.87999988,0.06965596,5.00000000,1931049510.87999988,pass
DRIVE,2024-02-01,0.08198410,5,1847009324.52500010,0.08198410,5.00000000,1847009324.52500010,pass
DRIVE,2024-03-01,0.03493771,6,3391406327.73000002,0.06713073,5.00000000,1762998176.28999996,pass
DRIVE,2024-04-01,0.02304651,6,3278281951.47000027,0.04038009,5.00000000,1680172304.50500011,pass
DRIVE,2024-05-01,0.03208194,6,3165713022.56999969,0.05116652,5.00000000,1601371197.79999995,pass
DRIVE,2024-06-01,0.04543652,5,2931994336.09999990,0.05162457,4.00000000,1407042353.36999989,pass
DRIVE,2024-07-01,0.05799234,5,2822430262.72999954,0.06693752,4.00000000,1342906073.48499990,pass
DRIVE,2024-08-01,0.08504470,4,2589102432.07999992,0.08504470,4.00000000,2589102432.07999992,pass
DRIVE,2024-09-01,0.10421143,4,2482175888.75500011,0.10421143,4.00000000,2482175888.75500011,pass
DRIVE,2024-10-01,0.05423933,5,4553500260.69999981,0.10363869,4.00000000,2378133760.63000011,pass
DRIVE,2024-11-01,0.04949641,5,4415517326.97000027,0.09412934,4.00000000,2276233254.23999977,pass
DRIVE,2024-12-01,0.05305491,5,4277870039.41499996,0.09461108,4.00000000,2177894509.61499977,pass
DRIVE,2025-01-01,0.07487117,5,4139216476.30000019,0.10460494,4.00000000,2084846863.80500031,pass
DRIVE,2025-02-01,0.07507247,5,3989894215.78499985,0.08978423,4.00000000,1993425721.00999999,pass
DRIVE,2025-03-01,0.07039844,5,3836112171.13000011,0.07039844,5.00000000,3836112171.13000011,pass
DRIVE,2025-04-01,0.06667455,5,3681584415.44999981,0.06667455,5.00000000,3681584415.44999981,pass
DRIVE,2025-05-01,0.06726192,5,3530166512.24499989,0.06726192,5.00000000,3530166512.24499989,pass
DRIVE,2025-06-01,0.04780477,5,4716533919.61000061,0.07029828,4.00000000,3205613513.67500019,pass
DRIVE,2025-07-01,0.05959127,5,4562452307.01499939,0.08719970,4.00000000,3075328820.68499994,pass
DRIVE,2025-08-01,0.05950779,5,4404601404.27499962,0.08501438,4.00000000,2945670785.67000008,pass
DRIVE,2025-09-01,0.07738941,5,4240889109.49000025,0.09744520,4.00000000,2816808551.42500019,pass
DRIVE,2025-10-01,0.05447227,6,5927523445.40499973,0.09214928,4.00000000,2694206505.52999973,pass
DRIVE,2025-11-01,0.06305256,5,5530765216.94000053,0.09247359,4.00000000,3713364536.39000034,pass
DRIVE,2025-12-01,0.07890323,5,5352230902.99499989,0.11512879,4.00000000,3569698271.74499989,pass
DRIVE,2026-01-01,0.09645354,5,5171315050.65499973,0.12127186,4.00000000,3430483795.11999989,pass
DRIVE,2026-02-01,0.08775287,5,4981834576.14999962,0.10509382,4.00000000,3293293136.20000029,pass
DRIVE,2026-03-01,0.09939618,5,4795171419.68499947,0.09939618,5.00000000,4795171419.68499947,pass
DRIVE,2026-04-01,0.07150479,5,4602888831.85999966,0.07150479,5.00000000,4602888831.85999966,pass
DRIVE,2026-05-01,0.05680009,5,4416280438.46500015,0.05680009,5.00000000,4416280438.46500015,pass
DRIVE,2026-06-01,0.06518021,5,4241834252.66999960,0.06518021,5.00000000,4241834252.66999960,pass
DRIVE,2026-07-01,0.07324827,5,4071418118.35500002,0.07324827,5.00000000,4071418118.35500002,pass
