issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
CMXS,2024-07-01,0.00000000,1,660230886.80999994,,,,pass
CMXS,2024-08-01,0.00230883,1,646520078.83999991,,,,pass
CMXS,2024-09-01,0.00728445,1,630980655.27499998,,,,pass
CMXS,2024-10-01,0.05128536,1,614404234.52499998,,,,pass
CMXS,2024-11-01,0.05056585,1,596974370.70499992,,,,pass
CMXS,2024-12-01,0.06005557,1,578794676.34500003,0.06005557,1.00000000,578794676.34500003,pass
CMXS,2025-01-01,0.06848414,1,561331046.42499995,0.06848414,1.00000000,561331046.42499995,pass
CMXS,2025-02-01,0.05177563,1,544401154.63000000,0.05177563,1.00000000,544401154.63000000,pass
CMXS,2025-03-01,0.05541385,1,527720103.95000005,0.05541385,1.00000000,527720103.95000005,pass
CMXS,2025-04-01,0.01802810,2,1327793808.75500011,0.04683796,1.00000000,511072800.18000001,pass
CMXS,2025-05-01,0.01937951,2,1289892040.30999994,0.04891014,1.00000000,494326357.76999998,pass
CMXS,2025-06-01,0.02333031,2,1252012018.36999989,0.05487083,1.00000000,477969684.07000005,pass
CMXS,2025-07-01,0.06535052,2,1213761418.91499996,0.08569923,1.00000000,461687869.88499999,pass
CMXS,2025-08-01,0.06146801,2,1172280494.77500010,0.07841688,1.00000000,444703638.38499999,pass
CMXS,2025-09-01,0.06029808,2,1130718026.12500000,0.06029808,2.00000000,1130718026.12500000,pass
CMXS,2025-10-01,0.03039228,3,2003445091.38499999,0.05553926,2.00000000,1092230149.52500010,pass
CMXS,2025-11-01,0.03182316,3,1941509828.74500012,0.05809324,2.00000000,1054305646.33500004,pass
CMXS,2025-12-01,0.03006598,3,1882331460.31500006,0.05113697,2.00000000,1018740102.16499996,pass
CMXS,2026-01-01,0.05396341,3,1825179369.64499998,0.07004423,2.00000000,985205695.91499996,pass
CMXS,2026-02-01,0.05834181,3,1765861623.25499988,0.06841045,2.00000000,951199615.40499997,pass
CMXS,2026-03-01,0.03222525,4,2467300392.97499990,0.04655937,3.00000000,1707698485.86000013,pass
CMXS,2026-04-01,0.03250697,4,2386401490.07999992,0.04587477,3.00000000,1648166172.43500018,pass
CMXS,2026-05-01,0.02876035,4,2302899488.34999990,0.04059329,3.00000000,1587321610.68499994,pass
CMXS,2026-06-01,0.04158993,4,2224538537.67500019,0.04212909,3.00000000,1531217934.64000010,pass
CMXS,2026-07-01,0.05929447,4,2148600736.99499989,0.06102053,3.00000000,1478381553.05000019,pass
