issuer_code,vintage_year,months_seasoned,cnl_ratio,net_losses_cum,original_pool_balance,n_deals,latest_dist
SDART,2017,1,0.00005727,218689.76000000,3818887689.76000023,3,2017-10-16
SDART,2017,2,0.00028503,1088493.39000000,3818887689.76000023,3,2017-11-15
SDART,2017,3,0.00086419,3300238.63000000,3818887689.76000023,3,2017-12-15
SDART,2017,4,0.00291299,11124376.82000000,3818887689.76000023,3,2018-01-16
SDART,2017,5,0.00540704,20648882.02000000,3818887689.76000023,3,2018-02-15
SDART,2017,6,0.00923690,35274677.58000000,3818887689.76000023,3,2018-03-15
SDART,2017,7,0.01500545,57304131.25000000,3818887689.76000023,3,2018-04-16
SDART,2017,8,0.01974524,75404845.37000000,3818887689.76000023,3,2018-05-15
SDART,2017,9,0.02389775,91262832.02000000,3818887689.76000023,3,2018-06-15
SDART,2017,10,0.02788562,106492060.25999999,3818887689.76000023,3,2018-07-16
SDART,2017,11,0.03197606,122112963.28000000,3818887689.76000023,3,2018-08-15
SDART,2017,12,0.03599605,137464867.19999999,3818887689.76000023,3,2018-09-17
SDART,2017,13,0.03978932,151950942.74000001,3818887689.76000023,3,2018-10-15
SDART,2017,14,0.04333875,165505809.13999999,3818887689.76000023,3,2018-11-15
SDART,2017,15,0.04662799,178067051.21000001,3818887689.76000023,3,2018-12-17
SDART,2017,16,0.05019718,191697407.44999999,3818887689.76000023,3,2019-01-15
SDART,2017,17,0.05366970,204958546.49000001,3818887689.76000023,3,2019-02-15
SDART,2017,18,0.05721549,218499545.47000000,3818887689.76000023,3,2019-03-15
SDART,2017,19,0.06103452,233083980.15999997,3818887689.76000023,3,2019-04-15
SDART,2017,20,0.06468761,247034714.84000000,3818887689.76000023,3,2019-05-15
SDART,2017,21,0.06773034,258654553.17000002,3818887689.76000023,3,2019-06-17
SDART,2017,22,0.07022944,268198360.93000001,3818887689.76000023,3,2019-07-15
SDART,2017,23,0.07284289,278178821.13000000,3818887689.76000023,3,2019-08-15
SDART,2017,24,0.07515707,287016408.66000003,3818887689.76000023,3,2019-09-16
SDART,2017,25,0.07733815,295345713.55000001,3818887689.76000023,3,2019-10-15
SDART,2017,26,0.07909983,302073380.42000002,3818887689.76000023,3,2019-11-15
SDART,2017,27,0.08129556,310458595.49000001,3818887689.76000023,3,2019-12-16
SDART,2017,28,0.08356624,319130083.69999999,3818887689.76000023,3,2020-01-15
SDART,2017,29,0.08557806,326813016.12000000,3818887689.76000023,3,2020-02-18
SDART,2017,30,0.08759726,334524096.87000000,3818887689.76000023,3,2020-03-16
SDART,2017,31,0.08944165,341567622.44999999,3818887689.76000023,3,2020-04-15
SDART,2017,32,0.09143096,349164583.38999999,3818887689.76000023,3,2020-05-15
SDART,2017,33,0.09312170,355621295.12000000,3818887689.76000023,3,2020-06-15
SDART,2017,34,0.09465486,361476275.64999998,3818887689.76000023,3,2020-07-15
SDART,2017,35,0.09587457,366134228.75999999,3818887689.76000023,3,2020-08-17
SDART,2017,36,0.09698035,370357070.96000004,3818887689.76000023,3,2020-09-15
SDART,2017,37,0.09763907,372872656.86000001,3818887689.76000023,3,2020-10-15
SDART,2017,38,0.09809657,374619787.19000000,3818887689.76000023,3,2020-11-16
SDART,2017,39,0.09887513,377593011.63999999,3818887689.76000023,3,2020-12-15
SDART,2017,40,0.09920158,378839683.56000000,3818887689.76000023,3,2021-01-15
SDART,2017,41,0.09960132,380366263.90000004,3818887689.76000023,3,2021-02-16
SDART,2017,42,0.09982372,381215582.64999998,3818887689.76000023,3,2021-03-15
SDART,2017,43,0.09988296,381441801.69000000,3818887689.76000023,3,2021-04-15
SDART,2017,44,0.09993277,381632009.09000003,3818887689.76000023,3,2021-05-17
SDART,2017,45,0.10021984,382728330.26999998,3818887689.76000023,3,2021-06-15
