issuer_code,month,anl_all,n_deals_all,avg_bal_all,anl_seasoned,n_deals_seasoned,avg_bal_seasoned,recon_status
WOSAT,2019-11-01,0.00221460,1,729168844.99000001,,,,pass
WOSAT,2019-12-01,0.00543395,1,705931251.61000001,,,,pass
WOSAT,2020-01-01,0.02322115,1,687699198.44000006,,,,pass
WOSAT,2020-02-01,0.03635516,1,666649368.21000004,,,,pass
WOSAT,2020-03-01,0.04018737,1,645303178.17499995,,,,pass
WOSAT,2020-04-01,0.03955367,1,622452993.91499996,0.03955367,1.00000000,622452993.91499996,pass
WOSAT,2020-05-01,0.05793286,1,599548361.75999999,0.05793286,1.00000000,599548361.75999999,pass
WOSAT,2020-06-01,0.04235556,1,579184830.69000006,0.04235556,1.00000000,579184830.69000006,pass
WOSAT,2020-07-01,0.00741109,1,559326744.85000002,0.00741109,1.00000000,559326744.85000002,pass
WOSAT,2020-08-01,0.00880011,1,538489169.34000003,0.00880011,1.00000000,538489169.34000003,pass
WOSAT,2020-09-01,-0.00211194,1,517075558.26499999,-0.00211194,1.00000000,517075558.26499999,pass
WOSAT,2020-10-01,0.00353643,2,1342792078.26999998,0.00765974,1.00000000,495872859.56000000,pass
WOSAT,2020-11-01,0.01475249,2,1290147772.63499999,0.03213796,1.00000000,474188675.57999998,pass
WOSAT,2020-12-01,0.03203239,2,1244625869.08500004,0.05305850,1.00000000,453114818.95999998,pass
WOSAT,2021-01-01,0.02775460,2,1198479073.43499994,0.03163590,1.00000000,433356759.40499997,pass
WOSAT,2021-02-01,0.03496255,2,1151832583.75500011,0.03863015,1.00000000,414267995.79000002,pass
WOSAT,2021-03-01,0.01460844,2,1107189718.23500013,0.01460844,2.00000000,1107189718.23500013,pass
WOSAT,2021-04-01,-0.00073859,2,1057724067.40499997,-0.00073859,2.00000000,1057724067.40499997,pass
WOSAT,2021-05-01,0.00223422,2,1003871933.19499993,0.00223422,2.00000000,1003871933.19499993,pass
WOSAT,2021-06-01,0.00660860,2,952935552.61500001,0.00660860,2.00000000,952935552.61500001,pass
WOSAT,2021-07-01,0.00908668,2,902470950.59500003,0.00908668,2.00000000,902470950.59500003,pass
WOSAT,2021-08-01,0.00865227,2,854100243.18999994,0.00865227,2.00000000,854100243.18999994,pass
WOSAT,2021-09-01,0.00387364,2,810480992.73500001,0.00387364,2.00000000,810480992.73500001,pass
WOSAT,2021-10-01,0.00383987,3,1804817953.98000002,0.00820672,2.00000000,771011620.40999997,pass
WOSAT,2021-11-01,0.00128144,3,1724274176.25999999,0.00034188,2.00000000,734827221.39499998,pass
WOSAT,2021-12-01,0.00885888,3,1652699758.18000007,0.01474918,2.00000000,698911289.77999997,pass
WOSAT,2022-01-01,0.01773889,3,1577725774.13499999,0.02325459,2.00000000,663233762.00000000,pass
WOSAT,2022-02-01,0.01755235,3,1505242889.47000003,0.01245710,2.00000000,630374206.06500006,pass
WOSAT,2022-03-01,0.00274692,3,1439550019.82500005,0.00274692,3.00000000,1439550019.82500005,pass
WOSAT,2022-04-01,0.00742716,3,1371500403.75000000,0.00742716,3.00000000,1371500403.75000000,pass
WOSAT,2022-05-01,0.00960236,3,1302912384.11000013,0.00960236,3.00000000,1302912384.11000013,pass
WOSAT,2022-06-01,0.00404672,3,1240812976.42000008,0.00404672,3.00000000,1240812976.42000008,pass
WOSAT,2022-07-01,0.00914898,3,1181764776.71499991,0.00914898,3.00000000,1181764776.71499991,pass
WOSAT,2022-08-01,0.01511092,3,1127464554.61500001,0.01511092,3.00000000,1127464554.61500001,pass
WOSAT,2022-09-01,0.00861177,3,1076162125.86000013,0.00861177,3.00000000,1076162125.86000013,pass
WOSAT,2022-10-01,0.01368079,3,1026813269.44000006,0.01368079,3.00000000,1026813269.44000006,pass
WOSAT,2022-11-01,0.01559507,3,981800784.33500004,0.01559507,3.00000000,981800784.33500004,pass
WOSAT,2022-12-01,0.02115676,3,940039116.98000002,0.02115676,3.00000000,940039116.98000002,pass
WOSAT,2023-01-01,0.02033787,3,900891813.21499991,0.02033787,3.00000000,900891813.21499991,pass
WOSAT,2023-02-01,0.01766765,3,864166495.82500005,0.01766765,3.00000000,864166495.82500005,pass
WOSAT,2023-03-01,0.01332910,3,829398982.81999993,0.01332910,3.00000000,829398982.81999993,pass
WOSAT,2023-04-01,0.00024121,4,1701194828.71499991,-0.00027093,3.00000000,794212715.71499991,pass
WOSAT,2023-05-01,0.00186291,4,1628386793.19499993,0.00179261,3.00000000,760181963.17999995,pass
WOSAT,2023-06-01,0.00607544,4,1564960256.91499996,-0.00043670,3.00000000,727556655.27999997,pass
WOSAT,2023-07-01,0.01455213,4,1499092321.26999998,0.01309791,3.00000000,694537725.56999993,pass
WOSAT,2023-08-01,0.01963780,4,1438164462.51500010,0.01387997,3.00000000,663821681.14000010,pass
WOSAT,2023-09-01,0.02157925,4,1379852910.50000000,0.02157925,4.00000000,1379852910.50000000,pass
WOSAT,2023-10-01,0.02225782,4,1323524587.96500015,0.02225782,4.00000000,1323524587.96500015,pass
WOSAT,2023-11-01,0.01515418,4,1269420522.80499983,0.01515418,4.00000000,1269420522.80499983,pass
WOSAT,2023-12-01,0.02079704,3,1149152737.25000000,0.02079704,3.00000000,1149152737.25000000,pass
WOSAT,2024-01-01,0.03010817,3,1105693347.73499990,0.03010817,3.00000000,1105693347.73499990,pass
WOSAT,2024-02-01,0.02701733,3,1061932226.07999992,0.02701733,3.00000000,1061932226.07999992,pass
WOSAT,2024-03-01,0.01697830,3,1017354861.94499993,0.01697830,3.00000000,1017354861.94499993,pass
WOSAT,2024-04-01,0.01171279,3,973971404.88499999,0.01171279,3.00000000,973971404.88499999,pass
WOSAT,2024-05-01,0.00732808,3,930976168.62000000,0.00732808,3.00000000,930976168.62000000,pass
WOSAT,2024-06-01,0.00674415,3,889186180.25000000,0.00674415,3.00000000,889186180.25000000,pass
WOSAT,2024-07-01,0.01805161,3,851775930.15499997,0.01805161,3.00000000,851775930.15499997,pass
WOSAT,2024-08-01,0.00556445,4,1603593430.15499997,0.01094372,3.00000000,815363406.36500001,pass
WOSAT,2024-09-01,0.00882414,4,1545072192.72499990,0.01654788,3.00000000,777602465.03999996,pass
WOSAT,2024-10-01,0.01447583,3,1404742062.91999984,0.02297156,2.00000000,659310832.93499994,pass
WOSAT,2024-11-01,0.02997989,3,1350506582.59500003,0.03273043,2.00000000,629673157.82000005,pass
WOSAT,2024-12-01,0.02705528,3,1296057081.45499992,0.02572031,2.00000000,601281060.11999989,pass
WOSAT,2025-01-01,0.04716567,3,1243693820.77500010,0.04716567,3.00000000,1243693820.77500010,pass
WOSAT,2025-02-01,0.02764956,3,1190153655.92000008,0.02764956,3.00000000,1190153655.92000008,pass
WOSAT,2025-03-01,0.01384438,3,1138364515.16499996,0.01384438,3.00000000,1138364515.16499996,pass
WOSAT,2025-04-01,0.01284261,3,1087485775.26999998,0.01284261,3.00000000,1087485775.26999998,pass
WOSAT,2025-05-01,0.01121693,3,1036500516.24499989,0.01121693,3.00000000,1036500516.24499989,pass
WOSAT,2025-06-01,0.00714908,3,986596478.36500001,0.00714908,3.00000000,986596478.36500001,pass
WOSAT,2025-07-01,0.01740963,3,938021547.62000000,0.01740963,3.00000000,938021547.62000000,pass
WOSAT,2025-08-01,0.01755393,3,890883151.20000005,0.01755393,3.00000000,890883151.20000005,pass
WOSAT,2025-09-01,0.01891122,3,847336031.03999996,0.01891122,3.00000000,847336031.03999996,pass
WOSAT,2025-10-01,0.00945911,4,1631533318.03499985,0.01909181,3.00000000,806340139.51999998,pass
WOSAT,2025-11-01,0.01589630,3,1468365079.56999993,0.03070236,2.00000000,666236427.09500003,pass
WOSAT,2025-12-01,0.01337927,3,1414322938.44999981,0.02182532,2.00000000,635535166.43499994,pass
WOSAT,2026-01-01,0.03091713,3,1361815041.68499994,0.03861595,2.00000000,607039802.21500003,pass
WOSAT,2026-02-01,0.03650796,3,1306348552.19999981,0.01898766,2.00000000,578984948.12000000,pass
WOSAT,2026-03-01,0.03181620,3,1252521502.82500005,0.03181620,3.00000000,1252521502.82500005,pass
WOSAT,2026-04-01,0.03900765,3,1196422945.40999985,0.03900765,3.00000000,1196422945.40999985,pass
WOSAT,2026-05-01,0.02172563,3,1140047871.00500011,0.02172563,3.00000000,1140047871.00500011,pass
WOSAT,2026-06-01,0.02519917,3,1088823623.76999998,0.02519917,3.00000000,1088823623.76999998,pass
